Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
22;1;Futura;18;14;3;1;57;15;42;45;2.5
22;2;IF Sibbo Vargarna;17;12;3;2;68;28;40;39;2.294
22;3;JäPS/47;18;10;3;5;49;28;21;33;1.833
22;4;RiPS;18;9;2;7;45;33;12;29;1.611
22;5;TuPS;20;8;3;9;40;29;11;27;1.35
22;6;Lahti/69;18;6;9;3;27;26;1;27;1.5
22;7;Ponnistus;19;6;3;10;32;49;-17;21;1.105
22;8;Atlantis 2;18;6;3;9;33;59;-26;21;1.167
22;9;Gnistan/Ogeli;17;5;3;9;26;45;-19;18;1.059
22;10;ToTe/Tapio;19;3;4;12;23;54;-31;13;0.684
22;11;TiPS/2 U21;18;2;2;14;21;55;-34;8;0.444
