Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
10;1;Coleraine;8;7;1;0;18;5;13;22;2.75
10;2;Linfield;8;6;1;1;10;6;4;19;2.375
10;3;Larne;6;5;1;0;12;3;9;16;2.667
10;4;Cliftonville;8;4;0;4;12;10;2;12;1.5
10;5;Crusaders;8;4;0;4;13;13;0;12;1.5
10;6;Glentoran;8;3;1;4;11;10;1;10;1.25
10;7;Dungannon;7;3;1;3;7;8;-1;10;1.429
10;8;C. Rangers;8;3;1;4;12;14;-2;10;1.25
10;9;Ballymena;7;1;3;3;10;11;-1;6;0.857
10;10;Limavady;7;2;0;5;6;11;-5;6;0.857
10;11;Bangor FC;7;1;2;4;7;15;-8;5;0.714
10;12;Portadown;8;0;1;7;5;17;-12;1;0.125
