Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
4;1;FC Porto;4;4;0;0;9;0;9;12;3.0
4;2;Sporting;4;3;1;0;12;5;7;10;2.5
4;3;Arouca;4;3;0;1;7;3;4;9;2.25
4;4;Santa Clara;4;2;2;0;5;3;2;8;2.0
4;5;Gil Vicente;3;2;1;0;3;0;3;7;2.333
4;6;Maritimo;4;2;1;1;6;5;1;7;1.75
4;7;Estrela;3;1;2;0;7;6;1;5;1.667
4;8;Benfica;2;1;1;0;9;2;7;4;2.0
4;9;Nacional;4;1;1;2;6;6;0;4;1.0
4;10;Moreirense;3;1;1;1;3;6;-3;4;1.333
4;11;Guimaraes;3;1;0;2;3;4;-1;3;1.0
4;12;Rio Ave;4;1;0;3;2;7;-5;3;0.75
4;13;Famalicao;4;0;2;2;2;4;-2;2;0.5
4;14;Academico Viseu;4;0;2;2;4;8;-4;2;0.5
4;15;Alverca;4;0;2;2;4;8;-4;2;0.5
4;16;Braga;1;0;1;0;2;2;0;1;1.0
4;17;Estoril;3;0;1;2;1;5;-4;1;0.333
4;18;Casa Pia;4;0;0;4;0;11;-11;0;0.0
