LeagueId;Season;Round;Date;Home;Away;HG;AG;Notes
Bhutan_PremierLeague_2026;2026;;2026-07-09;Transport United;BFF Academy U19;4;2;
Bolivia_DivisionProfesional_2026;2026;;2026-07-09;Real Oruro;Universitario de Vinto;4;1;
Bolivia_DivisionProfesional_2026;2026;;2026-07-09;Real Potosi;Academia del Balompie;2;3;
Estonia_Esiliiga_2026;2026;;2026-07-09;Maardu;Flora U21;3;2;
Finland_Kakkonen_GroupB_2026;2026;;2026-07-09;MuSa;GrIFK;3;1;
Kazakhstan_FirstLeague_2026;2026;;2026-07-09;Akademiya Ontustik;Arys;1;2;
Kazakhstan_FirstLeague_2026;2026;;2026-07-09;Aktobe 2;Khan Tengri;5;2;
Kazakhstan_FirstLeague_2026;2026;;2026-07-09;Jaiyq;Tobol 2;1;0;
Somalia_NationalLeague_2026;2026;;2026-07-09;Jeenyo;Gantaalaha Afgooye;3;2;
USA_USLChampionship_2026;2026;;2026-07-09;Hartford Athletic;Orange County SC;2;2;
USA_USLChampionship_2026;2026;;2026-07-09;Sacramento Republic;Rhode Island;2;1;
USA_USLLeagueOne_2026;2026;;2026-07-09;Greenville;Sarasota Paradise;0;0;
USA_USLLeagueOne_2026;2026;;2026-07-09;New York Cosmos;FC Naples;1;0;
USA_USLLeagueTwo_GreatForest_2026;2026;;2026-07-09;Cleveland Force;Steel City;0;1;
USA_USLLeagueTwo_SouthAtlantic_2026;2026;;2026-07-09;North Carolina FC U23;Charlotte Eagles;3;5;
USA_USLLeagueTwo_Chesapeake_2026;2026;;2026-07-09;Bethesda SC;Virginia Marauders;3;2;
USA_USLLeagueTwo_Northeast_2026;2026;;2026-07-09;Black Rock;Boston Bolts;0;0;
USA_USLLeagueTwo_SouthFlorida_2026;2026;;2026-07-09;Brave SC;Inter Gainesville;2;1;
USA_USLLeagueTwo_Metropolitan_2026;2026;;2026-07-09;Cedar;Ironbound SC;2;2;
USA_USLLeagueTwo_SouthFlorida_2026;2026;;2026-07-09;Fort Lauderdale;Weston;1;0;
USA_USLLeagueTwo_GreatLakes_2026;2026;;2026-07-09;Kalamazoo FC;Lansing City;3;0;
USA_USLLeagueTwo_SouthFlorida_2026;2026;;2026-07-09;Lakeland United;Miami City;1;0;
USA_USLLeagueTwo_MidAtlantic_2026;2026;;2026-07-09;Ocean City;LVU Rush;2;2;
USA_USLLeagueTwo_Chesapeake_2026;2026;;2026-07-09;Patuxent;Christos;1;2;
USA_USLLeagueTwo_MidAtlantic_2026;2026;;2026-07-09;RC New Jersey;West Chester Utd;0;2;
USA_USLLeagueTwo_MidAtlantic_2026;2026;;2026-07-09;Reading;Philadelphia Lone Star;0;0;
USA_USLLeagueTwo_SouthAtlantic_2026;2026;;2026-07-09;Salem City;Tobacco Road;1;3;
USA_USLLeagueTwo_SouthAtlantic_2026;2026;;2026-07-09;SC United Bantams;Charlotte Independ. 2;1;4;
USA_USLLeagueTwo_GreatLakes_2026;2026;;2026-07-09;Toledo Villa;Northern Indiana;1;2;
USA_USLLeagueTwo_Chesapeake_2026;2026;;2026-07-09;Virginia Beach;Annapolis Blues;1;1;
USA_USLLeagueTwo_SouthAtlantic_2026;2026;;2026-07-09;Wake FC;Port City;3;1;
USA_USLLeagueTwo_SouthCentral_2026;2026;;2026-07-09;Apotheos;Dothan United;0;2;
USA_USLLeagueTwo_Metropolitan_2026;2026;;2026-07-09;Manhattan;New Jersey Copa;6;0;
USA_USLLeagueTwo_Metropolitan_2026;2026;;2026-07-09;Morris Elite;Westchester Flames;1;1;
USA_USLLeagueTwo_Chesapeake_2026;2026;;2026-07-09;Northern Virginia;Lionsbridge;2;4;
USA_USLLeagueTwo_SouthCentral_2026;2026;;2026-07-09;Swarm FC;East Atlanta;5;4;
USA_USLLeagueTwo_NorCal_2026;2026;;2026-07-09;Davis Legacy;San Francisco City;2;3;
USA_USLLeagueTwo_LoneStar_2026;2026;;2026-07-09;Houston FC;Houston Sur;3;0;
USA_USLLeagueTwo_MidSouth_2026;2026;;2026-07-09;Jackson Boom;Hattiesburg;0;6;
USA_USLLeagueTwo_MidSouth_2026;2026;;2026-07-09;Little Rock Rangers;Memphis FC;1;0;
USA_USLLeagueTwo_MidSouth_2026;2026;;2026-07-09;Mississippi Brilla;Louisiana;3;4;
USA_USLLeagueTwo_SouthCentral_2026;2026;;2026-07-09;Montgomery United;Columbus United;0;2;
USA_USLLeagueTwo_NorCal_2026;2026;;2026-07-09;Project 51O;Marin;5;1;
USA_USLLeagueTwo_Heartland_2026;2026;;2026-07-09;River Light;Rockford Raptors;0;2;
USA_USLLeagueTwo_Heartland_2026;2026;;2026-07-09;RKC SC;Chicago Dutch Lions;4;2;
USA_USLLeagueTwo_GreatLakes_2026;2026;;2026-07-09;Rochester FC;St. Croix;1;3;
USA_USLLeagueTwo_LoneStar_2026;2026;;2026-07-09;San Antonio FC 2;Twin City Toucans;0;0;
USA_USLLeagueTwo_LoneStar_2026;2026;;2026-07-09;West Texas;Lubbock Matadors;0;0;
USA_USLLeagueTwo_Southwest_2026;2026;;2026-07-09;City SC;AMSG FC;4;0;
USA_USLLeagueTwo_LoneStar_2026;2026;;2026-07-09;Laredo Heat;GFI Woodlands;3;0;
USA_USLLeagueTwo_NorCal_2026;2026;;2026-07-09;Academica SC;San Juan;2;4;
USA_USLLeagueTwo_Northwest_2026;2026;;2026-07-09;Bigfoot;Ballard;0;4;
USA_USLLeagueTwo_Southwest_2026;2026;;2026-07-09;Ventura;Stars FC;0;0;
