Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Bulgaria;Parva Liga;1;2026-07-17;Levski;Dunav Ruse;2;1;
Bulgaria;Parva Liga;1;2026-07-17;Spartak Varna;CSKA 1948 Sofia;2;2;
Bulgaria;Parva Liga;1;2026-07-18;Ludogorets;Lok. Plovdiv;1;0;
Bulgaria;Parva Liga;1;2026-07-18;Septemvri Sofia;Arda;1;1;
Bulgaria;Parva Liga;1;2026-07-19;Botev Vratsa;Cherno More;1;1;
Bulgaria;Parva Liga;1;2026-07-20;Slavia Sofia;CSKA Sofia;0;0;
Bulgaria;Parva Liga;1;2026-07-21;Botev Plovdiv;Lok. Sofia;1;1;
Bulgaria;Parva Liga;2;2026-07-24;Arda;Slavia Sofia;1;0;
Bulgaria;Parva Liga;2;2026-07-25;CSKA 1948 Sofia;Botev Vratsa;2;1;
Bulgaria;Parva Liga;2;2026-07-25;Lok. Sofia;Levski;1;2;
Bulgaria;Parva Liga;2;2026-07-26;Cherno More;Spartak Varna;0;3;
Bulgaria;Parva Liga;2;2026-07-26;Lok. Plovdiv;Septemvri Sofia;2;1;
Bulgaria;Parva Liga;2;2026-07-28;CSKA Sofia;Botev Plovdiv;3;2;
Bulgaria;Parva Liga;2;2026-07-28;Dunav Ruse;Ludogorets;0;2;
Bulgaria;Parva Liga;3;2026-07-31;CSKA 1948 Sofia;Arda;2;1;
Bulgaria;Parva Liga;3;2026-07-31;Slavia Sofia;Lok. Sofia;1;1;
Bulgaria;Parva Liga;3;2026-08-01;Botev Plovdiv;Cherno More;1;0;
Bulgaria;Parva Liga;3;2026-08-01;Levski;Septemvri Sofia;3;0;
Bulgaria;Parva Liga;3;2026-08-02;CSKA Sofia;Dunav Ruse;2;1;
Bulgaria;Parva Liga;3;2026-08-02;Ludogorets;Botev Vratsa;2;1;
Bulgaria;Parva Liga;3;2026-08-03;Spartak Varna;Lok. Plovdiv;1;0;
Bulgaria;Parva Liga;4;2026-08-07;Levski;Lok. Plovdiv;2;0;
Bulgaria;Parva Liga;4;2026-08-08;Dunav Ruse;Arda;0;2;
Bulgaria;Parva Liga;4;2026-08-08;Lok. Sofia;CSKA 1948 Sofia;1;3;
Bulgaria;Parva Liga;4;2026-08-09;Cherno More;Ludogorets;2;3;
Bulgaria;Parva Liga;4;2026-08-09;Septemvri Sofia;CSKA Sofia;0;3;
Bulgaria;Parva Liga;4;2026-08-10;Botev Plovdiv;Spartak Varna;3;2;
Bulgaria;Parva Liga;4;2026-08-10;Botev Vratsa;Slavia Sofia;0;3;
Bulgaria;Parva Liga;5;2026-08-14;CSKA 1948 Sofia;Cherno More;4;1;
