Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Slovakia;Nike liga;1;2026-07-25;Podbrezova;Michalovce;2;0;
Slovakia;Nike liga;1;2026-07-25;Trencin;Komarno;1;1;
Slovakia;Nike liga;1;2026-07-25;Trnava;Skalica;1;1;
Slovakia;Nike liga;1;2026-07-26;Banska Bystrica;Slovan Bratislava;0;4;
Slovakia;Nike liga;1;2026-07-26;Ruzomberok;Dun. Streda;1;1;
Slovakia;Nike liga;1;2026-07-26;Zilina;Kosice;4;4;
Slovakia;Nike liga;2;2026-08-01;Kosice;Trencin;3;3;
Slovakia;Nike liga;2;2026-08-01;Skalica;Ruzomberok;2;1;
Slovakia;Nike liga;2;2026-08-01;Slovan Bratislava;Podbrezova;3;0;
Slovakia;Nike liga;2;2026-08-02;Dun. Streda;Banska Bystrica;2;0;
Slovakia;Nike liga;2;2026-08-02;Komarno;Trnava;1;2;
Slovakia;Nike liga;2;2026-08-02;Michalovce;Zilina;0;1;
Slovakia;Nike liga;3;2026-08-08;Michalovce;Komarno;1;1;
Slovakia;Nike liga;3;2026-08-08;Ruzomberok;Podbrezova;1;4;
Slovakia;Nike liga;3;2026-08-08;Trnava;Banska Bystrica;3;0;
Slovakia;Nike liga;3;2026-08-09;Zilina;Skalica;1;3;
Slovakia;Nike liga;4;2026-08-15;Banska Bystrica;Zilina;3;4;
Slovakia;Nike liga;4;2026-08-15;Podbrezova;Trencin;2;1;
Slovakia;Nike liga;4;2026-08-15;Skalica;Kosice;2;4;
Slovakia;Nike liga;4;2026-08-15;Slovan Bratislava;Ruzomberok;5;0;
