Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Austria;Landesliga Steiermark;1;2026-08-29;Grossklein;Lebring;2;1;
Austria;Landesliga Steiermark;1;2026-09-04;Furstenfeld;Pachern;0;2;
Austria;Landesliga Steiermark;1;2026-09-04;Hohenhaus Schladming;SV Schermann Rorhrach;2;2;
Austria;Landesliga Steiermark;1;2026-09-04;Kindberg Murzhofen;Stadtwerke Bruck/Mur;0;3;
Austria;Landesliga Steiermark;1;2026-09-04;Leoben;SV Wildon;1;2;
Austria;Landesliga Steiermark;1;2026-09-04;UFC Fehring;Koflach;0;1;
Austria;Landesliga Steiermark;1;2026-09-04;Weindorf St. Anna;SV Union Gnas;0;2;
Austria;Landesliga Steiermark;2;2026-09-04;Ilzer SV;Grossklein;0;0;
Austria;Landesliga Steiermark;2;2026-09-04;Lebring;TUS Bad Waltersdorf;2;2;
Austria;Landesliga Steiermark;2;2026-09-11;Koflach;Weindorf St. Anna;0;1;
Austria;Landesliga Steiermark;2;2026-09-11;SV Schermann Rorhrach;Leoben;6;2;
Austria;Landesliga Steiermark;2;2026-09-11;SV Union Gnas;Hohenhaus Schladming;2;1;
Austria;Landesliga Steiermark;2;2026-09-11;SV Wildon;Furstenfeld;4;0;
Austria;Landesliga Steiermark;2;2026-09-11;Stadtwerke Bruck/Mur;UFC Fehring;3;1;
Austria;Landesliga Steiermark;3;2026-09-11;Grossklein;Kindberg Murzhofen;4;4;
Austria;Landesliga Steiermark;3;2026-09-11;Pachern;Lebring;1;0;
Austria;Landesliga Steiermark;3;2026-09-11;TUS Bad Waltersdorf;Ilzer SV;1;4;
Austria;Landesliga Steiermark;3;2026-09-15;Hohenhaus Schladming;Koflach;0;4;
Austria;Landesliga Steiermark;3;2026-09-15;Leoben;SV Union Gnas;0;5;
Austria;Landesliga Steiermark;3;2026-09-15;SV Wildon;SV Schermann Rorhrbach;0;2;
Austria;Landesliga Steiermark;3;2026-09-15;Weindorf St. Anna;Stadtwerke Bruck/Mur;2;1;
Austria;Landesliga Steiermark;4;2026-09-15;Furstenfeld;Lebring;2;1;
Austria;Landesliga Steiermark;4;2026-09-15;Ilzer SV;Pachern;1;2;
Austria;Landesliga Steiermark;4;2026-09-15;Kindberg Murzhofen;TUS Bad Waltersdorf;3;2;
Austria;Landesliga Steiermark;4;2026-09-15;SV Wildon;SV Schermann Rorhrach;0;2;
Austria;Landesliga Steiermark;4;2026-09-15;UFC Fehring;Grossklein;2;0;
Austria;Landesliga Steiermark;4;2026-09-19;Stadtwerke Bruck/Mur;Hohenhaus Schladming;3;3;
Austria;Landesliga Steiermark;4;2026-09-20;Koflach;Leoben;6;0;
Austria;Landesliga Steiermark;5;2026-09-18;Grossklein;Weindorf St. Anna;1;2;
Austria;Landesliga Steiermark;5;2026-09-18;Pachern;Kindberg Murzhofen;2;0;
Austria;Landesliga Steiermark;5;2026-09-18;SV Union Gnas;SV Wildon;1;1;
Austria;Landesliga Steiermark;5;2026-09-19;Lebring;Ilzer SV;2;2;
Austria;Landesliga Steiermark;5;2026-09-19;SV Schermann Rorhrbach;Furstenfeld;3;2;
Austria;Landesliga Steiermark;5;2026-09-20;TUS Bad Waltersdorf;UFC Fehring;1;2;
Austria;Landesliga Steiermark;5;2026-09-25;Leoben;Stadtwerke Bruck/Mur;1;2;
Austria;Landesliga Steiermark;6;2026-09-25;Hohenhaus Schladming;Grossklein;6;1;
Austria;Landesliga Steiermark;6;2026-09-25;Kindberg Murzhofen;Lebring;2;1;
Austria;Landesliga Steiermark;6;2026-09-25;SV Schermann Rorhrbach;SV Union Gnas;1;0;
Austria;Landesliga Steiermark;6;2026-09-25;UFC Fehring;Pachern;1;1;
Austria;Landesliga Steiermark;6;2026-09-25;Weindorf St. Anna;TUS Bad Waltersdorf;2;2;
