Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Germany;Oberliga Hamburg;1;2026-07-24;HT 16;Paloma;2;3;
Germany;Oberliga Hamburg;1;2026-07-25;Dassendorf;ETSV Hamburg;1;1;
Germany;Oberliga Hamburg;1;2026-07-25;Suderelbe;Altona;1;2;
Germany;Oberliga Hamburg;1;2026-07-25;Teutonia Ottensen;Wandsbeker Concordia;2;0;
Germany;Oberliga Hamburg;1;2026-07-25;Victoria Hamburg;Norderstedt II;3;2;
Germany;Oberliga Hamburg;1;2026-07-26;HEBC Hamburg;Niendorfer TSV;0;3;
Germany;Oberliga Hamburg;1;2026-07-26;Pinneberg;Harksheide;2;1;
Germany;Oberliga Hamburg;1;2026-07-26;Sasel;TSV Buchholz 08;0;4;
Germany;Oberliga Hamburg;1;2026-07-26;Vorwarts-Wacker;Tesla Hamburg;1;3;
Germany;Oberliga Hamburg;2;2026-07-31;ETSV Hamburg;Teutonia Ottensen;2;1;
Germany;Oberliga Hamburg;2;2026-07-31;Harksheide;Suderelbe;1;1;
Germany;Oberliga Hamburg;2;2026-07-31;Norderstedt II;Pinneberg;2;6;
Germany;Oberliga Hamburg;2;2026-07-31;Wandsbeker Concordia;HEBC Hamburg;0;2;
