Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Russia;Premier League;1;2026-07-24;CSKA Mosca;Baltika;2;1;
Russia;Premier League;1;2026-07-25;Akron Togliatti;Zenit;0;5;
Russia;Premier League;1;2026-07-25;Din. Mosca;Samara;0;0;
Russia;Premier League;1;2026-07-25;F. Voronezh;Dynamo Makhachkala;1;2;
Russia;Premier League;1;2026-07-25;Sp. Mosca;Rodina Moscow;3;0;
Russia;Premier League;1;2026-07-26;Kazan;Krasnodar;1;3;
Russia;Premier League;1;2026-07-26;Lok. Mosca;Akhmat Grozny;1;1;
Russia;Premier League;1;2026-07-26;Orenburg;FK Rostov;2;1;
Russia;Premier League;2;2026-07-31;Rodina Moscow;FK Rostov;2;4;
Russia;Premier League;2;2026-08-01;Akron Togliatti;Kazan;1;2;
Russia;Premier League;2;2026-08-01;Baltika;Din. Mosca;2;1;
Russia;Premier League;2;2026-08-01;CSKA Mosca;Samara;1;1;
Russia;Premier League;2;2026-08-01;Dynamo Makhachkala;Lok. Mosca;2;1;
Russia;Premier League;2;2026-08-02;Akhmat Grozny;Sp. Mosca;1;2;
Russia;Premier League;2;2026-08-02;Krasnodar;F. Voronezh;3;2;
Russia;Premier League;2;2026-08-02;Orenburg;Zenit;0;3;
Russia;Premier League;3;2026-08-08;CSKA Mosca;FK Rostov;0;0;
Russia;Premier League;3;2026-08-08;Lok. Mosca;Akron Togliatti;0;0;
Russia;Premier League;3;2026-08-08;Samara;Baltika;0;2;
Russia;Premier League;3;2026-08-09;Din. Mosca;Dynamo Makhachkala;3;1;
Russia;Premier League;3;2026-08-09;Kazan;Orenburg;1;1;
Russia;Premier League;3;2026-08-09;Sp. Mosca;Krasnodar;1;2;
Russia;Premier League;3;2026-08-09;Zenit;Rodina Moscow;1;2;
Russia;Premier League;3;2026-08-10;F. Voronezh;Akhmat Grozny;0;0;
Russia;Premier League;4;2026-08-14;Orenburg;Lok. Mosca;1;1;
Russia;Premier League;4;2026-08-15;CSKA Mosca;F. Voronezh;1;0;
Russia;Premier League;4;2026-08-15;FK Rostov;Kazan;1;1;
Russia;Premier League;4;2026-08-15;Krasnodar;Akhmat Grozny;1;0;
Russia;Premier League;4;2026-08-15;Rodina Moscow;Akron Togliatti;3;3;
Russia;Premier League;4;2026-08-16;Baltika;Sp. Mosca;1;2;
Russia;Premier League;4;2026-08-16;Samara;Dynamo Makhachkala;1;4;
Russia;Premier League;4;2026-08-16;Zenit;Din. Mosca;3;0;
Russia;Premier League;5;2026-08-22;Akhmat Grozny;FK Rostov;4;1;
Russia;Premier League;5;2026-08-22;CSKA Mosca;Lok. Mosca;3;2;
Russia;Premier League;5;2026-08-22;F. Voronezh;Orenburg;0;0;
Russia;Premier League;5;2026-08-23;Akron Togliatti;Samara;0;3;
Russia;Premier League;5;2026-08-23;Din. Mosca;Rodina Moscow;3;1;
Russia;Premier League;5;2026-08-23;Dynamo Makhachkala;Krasnodar;0;1;
Russia;Premier League;5;2026-08-23;Sp. Mosca;Zenit;2;0;
Russia;Premier League;5;2026-08-24;Baltika;Kazan;1;1;
Russia;Premier League;6;2026-08-28;Akron Togliatti;CSKA Mosca;2;2;
Russia;Premier League;6;2026-08-29;Akhmat Grozny;Samara;3;3;
Russia;Premier League;6;2026-08-29;F. Voronezh;Zenit;0;1;
Russia;Premier League;6;2026-08-29;Krasnodar;FK Rostov;1;0;
Russia;Premier League;6;2026-08-29;Lok. Mosca;Din. Mosca;0;1;
Russia;Premier League;6;2026-08-30;Kazan;Dynamo Makhachkala;3;1;
Russia;Premier League;6;2026-08-30;Rodina Moscow;Baltika;0;3;
Russia;Premier League;6;2026-08-30;Sp. Mosca;Orenburg;1;1;
