Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
England;Premier League;1;2026-08-23;Brighton;Aston Villa;4;0;
England;Premier League;1;2026-08-23;Manchester City;Bournemouth;2;1;
England;Premier League;1;2026-08-23;Newcastle;Liverpool;2;2;
England;Premier League;1;2026-08-24;Fulham;Chelsea;2;3;
England;Premier League;1;2026-08-29;Coventry;Hull;0;1;
England;Premier League;1;2026-08-30;Leeds;Brentford;1;1;
England;Premier League;1;2026-08-30;Manchester Utd;Ipswich;5;2;
England;Premier League;2;2026-08-28;Crystal Palace;Manchester City;1;4;
England;Premier League;2;2026-08-29;Bournemouth;Everton;1;1;
England;Premier League;2;2026-08-29;Liverpool;Nottingham;2;2;
England;Premier League;2;2026-08-29;Tottenham;Newcastle;0;2;
England;Premier League;2;2026-08-30;Chelsea;Brighton;4;3;
England;Premier League;2;2026-08-30;Sunderland;Fulham;1;0;
